t,a1,a2
0,-1.6299721960967872,-1.2003355730848853
0.01,-1.5160876758454833,-1.8369127556798048
0.02,-1.6299721960967872,-2.1375838972744532
0.029999999999999999,-1.7818182230985258,-2.8869127579673659
0.040000000000000001,-2.0831376829301007,-2.4382550388691016
0.050000000000000003,-2.15906069643097,-1.7241610775818117
0.059999999999999998,-2.576637270685751,-2.1751677899737842
0.070000000000000007,-2.7284832976874895,-1.5385906073788647
0.080000000000000002,-2.8044063111883588,-1.9120805410784669
0.089999999999999997,-2.9159182372677606,-2.1751677899737842
0.10000000000000001,-2.8044063111883588,-2.5134228242677636
0.11,-2.6905217909370549,-2.4006711461697705
0.12,-2.6905217909370549,-0.63892617588862777
0.13,-2.2729452166822739,0
0.14000000000000001,-1.7818182230985258,-0.07516778539866209
0.14999999999999999,-1.2503571285924409,-0.22550335619598627
0.16,-0.64534561475738883,-0.11275167809799314
0.17000000000000001,0.037961506750434637,-0.07516778539866209
0.17999999999999999,0.60501151383505203,-1.0500000022875611
0.19,0.90870356783852912,-3.4882550411566626
0.20000000000000001,0.49112699358374812,-6.5607382693269756
0.20999999999999999,-0.3036920540034771,-6.0744966575293802
0.22,-1.440164662344614,-1.6865771848824807
0.23000000000000001,-2.8044063111883588,1.8744966483791359
0.23999999999999999,-3.2575717980216723,2.0248322191764601
0.25,-3.0677642642694991,0.8244966460915748
0.26000000000000001,-2.7284832976874895,-2.6238255090720486
0.27000000000000002,-2.4627527504344471,-2.5134228242677636
0.28000000000000003,-2.3488682301831432,-1.5761745000781957
0.28999999999999998,-2.0072146694292314,-0.63892617588862777
0.29999999999999999,-1.6679337028472219,-0.07516778539866209
0.31,-1.2123956218420062,-1.0875838949868921
0.32000000000000001,-0.90870356783852912,-1.9120805410784669
0.33000000000000002,-0.60738410800695419,-1.3882550365815405
0.34000000000000002,-0.60738410800695419,-0.52617449779063463
0.34999999999999998,-0.3036920540034771,0.15033557079732418
0.35999999999999999,-0.18980753375217319,-0.93724832418956794
0.37,0,-1.3882550365815405
0.38,-0.11388452025130391,-0.93724832418956794
0.39000000000000001,0.037961506750434637,0.22315436290227808
0.40000000000000002,0.18743493958027102,0.56140939719625749
0.40999999999999998,0.30131945983157493,0.07516778539866209
0.41999999999999998,0.18743493958027102,-0.30067114159464836
