t,a1,a2
0,1.5896380951744504,-4.4983221574511845
0.01,1.0581770006683655,-1.6865771848824807
0.02,0.49112699358374812,5.6610738378367387
0.029999999999999999,0.87074206108809449,3.2979865843662992
0.040000000000000001,0,0.37348993369960226
0.050000000000000003,0.37724247333244421,-0.37583892699331045
0.059999999999999998,0.18743493958027102,2.7741610798693728
0.070000000000000007,0.60501151383505203,6.6359060547256377
0.080000000000000002,1.7035226154257543,6.2600671277323272
0.089999999999999997,2.8779567305173259,3.110067120869644
0.10000000000000001,4.3157487986900378,0.15033557079732418
0.11,4.4675948256917764,1.7241610775818117
0.12,4.8851713999465574,5.4731543743400835
0.13,5.7559134610346518,5.6610738378367387
0.14000000000000001,6.1331559343670961,5.5107382670394145
0.14999999999999999,6.5127710018714424,5.9218120934383478
0.16,7.0038979954551905,0.29832214830094017
0.17000000000000001,6.2850019613688346,3.5610738332616165
0.17999999999999999,5.9053868938644882,6.4855704839283135
0.19,5.8697979812859558,10.758389285183512
0.20000000000000001,5.528144420532044,5.0221476619481109
0.20999999999999999,4.6953638661943842,-0.71409396128728986
0.22,4.505556332442211,0.67416107529425062
0.23000000000000001,3.9385063253575936,2.924496650666697
0.23999999999999999,3.5588912578532472,4.8718120911507867
0.25,3.6348142713541165,3.5986577259609476
0.26000000000000001,4.0120567446865607,2.2104026893794071
0.27000000000000002,4.5435178391926456,-5.961744979431387
0.28000000000000003,1.0581770006683655,5.3604026962420903
0.28999999999999998,-0.53146109450608492,7.4604027008172125
0.29999999999999999,0.14947343282983638,4.4607382647518534
0.31,0.33928096658200957,0.15033557079732418
0.32000000000000001,-0.18980753375217319,-1.7993288629804738
0.33000000000000002,-0.15184602700173855,2.6238255090720486
0.34000000000000002,-0.56942260125651956,2.8869127579673659
0.34999999999999998,0.33928096658200957,0.52382550449692644
0.35999999999999999,0.45316548683331348,-1.6865771848824807
0.37,0.45316548683331348,-2.0624161118757911
0.38,0.11151192607940175,-2.2127516826731153
0.39000000000000001,-0.64534561475738883,-2.2503355753724463
0.40000000000000002,-1.5920106893463526,-2.8117449725687038
0.40999999999999998,-2.8399952237668913,-4.5359060501505155
0.41999999999999998,-3.6371868655260187,-4.6862416209478397
0.42999999999999999,-5.8697979812859558,-4.2000000091502443
0.44,-4.735697967116721,-2.2879194680717774
0.45000000000000001,-5.3027479742013384,-3.0748322214640211
0.46000000000000002,-6.363297569041606,-4.0496644383529201
0.46999999999999997,-7.2340396301297005,-13.422147680248599
0.47999999999999998,-11.777557469322346,-1.8369127556798048
0.48999999999999999,-5.1129404404491652,-2.999664436065359
0.5,-8.0668201844673604,-5.924161086732056
0.51000000000000001,-8.2566277182195336,-6.5607382693269756
0.52000000000000002,-7.0062705896270927,-5.8489933013333939
0.53000000000000003,-6.7049511297955178,-2.1751677899737842
0.54000000000000004,-4.8092483864456881,-1.7993288629804738
0.55000000000000004,-4.8472098931961227,-1.6137583927775268
0.56000000000000005,-4.0523908456088975,-4.0120805456535891
0.56999999999999995,-3.6371868655260187,-4.0872483310522512
0.57999999999999996,-4.0523908456088975,-3.4882550411566626
0.58999999999999997,-4.31812139286194,-2.2127516826731153
0.59999999999999998,-5.7559134610346518,8.3600671323074494
0.60999999999999999,-1.022588088089833,-0.037583892699331045
0.62,10.337392806977732,-14.43456378983683
0.63,0.83278055433765985,-9.4852349199936725
0.64000000000000001,-0.68330712150782347,1.160402687091846
0.65000000000000002,1.1720615209196694,5.9593959861376788
0.66000000000000003,2.0428035820077639,0.59899328989558853
0.67000000000000004,0.94666507458896376,-4.6110738355491776
0.68000000000000005,0.30131945983157493,-3.8993288675555959
0.68999999999999995,-0.26573054725304246,0.89966443149023689
0.69999999999999996,-0.15184602700173855,2.3607382601767313
0.70999999999999996,-0.68330712150782347,1.5738255067844875
0.71999999999999997,-0.68330712150782347,0.86208053879090585
0.72999999999999998,-0.11388452025130391,3.3731543697649613
0.73999999999999999,0.52908850033418275,5.7362416232354008
0.75,1.5516765884240158,6.109731556935003
0.76000000000000001,2.8020337170164566,3.5610738332616165
0.77000000000000002,4.3157487986900378,1.1251677876862232
0.78000000000000003,4.8472098931961227,1.4610738286864944
0.79000000000000004,5.3003753800294362,3.8993288675555959
0.80000000000000004,5.6799904475337826,6.1473154496343341
0.81000000000000005,6.5886940153723117,6.5607382693269756
0.81999999999999995,7.0038979954551905,5.6610738378367387
0.82999999999999996,7.6112821034621447,4.2352349085558672
0.83999999999999997,7.3075900494586676,1.4610738286864944
0.84999999999999998,6.1711174411175307,-0.89966443149023689
0.85999999999999999,4.9966833260259591,6.2976510204316583
0.87,4.6574023594439495,7.9842282053141389
0.88,3.9385063253575936,6.109731556935003
0.89000000000000001,3.4450067376019433,2.0624161118757911
0.90000000000000002,3.7486987916054204,0.037583892699331045
0.91000000000000003,3.8246218051062897,1.0500000022875611
0.92000000000000004,3.5209297511028126,-1.7241610775818117
0.93000000000000005,1.1341000141692348,3.4107382624642923
0.93999999999999995,-0.37961506750434637,7.0093959884252399
0.94999999999999996,0.22539644633070566,5.6986577305360697
0.95999999999999996,0.71889603408635594,-0.15033557079732418
0.96999999999999997,0.49112699358374812,-1.4258389292808715
0.97999999999999998,0.22539644633070566,1.5738255067844875
0.98999999999999999,0.52908850033418275,3.8241610821569338
1,1.0581770006683655,3.8617449748562649
1.01,1.022588088089833,0.56140939719625749
1.02,1.5516765884240158,-0.78691275339224376
1.03,1.9692531626787968,0.037583892699331045
1.04,1.7794456289266236,0.59899328989558853
1.05,1.5896380951744504,-0.037583892699331045
1.0600000000000001,1.4377920681727119,-0.56375839048996568
1.0700000000000001,0.90870356783852912,-1.9120805410784669
1.0800000000000001,0.26335795308114029,-1.0500000022875611
1.0900000000000001,-0.3036920540034771,-0.33825503429397941
1.1000000000000001,-0.90870356783852912,-1.6865771848824807
1.1100000000000001,-1.8577412365993951,-2.924496650666697
1.1200000000000001,-2.3109067234327085,-2.2503355753724463
1.1299999999999999,-2.7284832976874895,-3.1124161141633522
1.1399999999999999,-2.3109067234327085,-4.2375839018495753
1.1499999999999999,-4.3940444063628092,-4.3127516872482374
1.1599999999999999,-5.6064400282048155,-4.6862416209478397
1.1699999999999999,-5.9077594880363904,-6.4104026985296514
1.1799999999999999,-7.082193603127962,-11.697986602666788
1.1899999999999999,-9.5829078603128437,-3.3003355776600074
1.2,-7.0442320963775273,-2.3630872534704395
1.21,-7.6516162043844815,-3.7114094040589407
1.22,-8.2945892249699682,-5.961744979431387
1.23,-7.0062705896270927,-5.2875839041371364
1.24,-6.47718208929291,-1.7241610775818117
1.25,-4.6977364603662863,-0.18791946349665523
1.26,-4.31812139286194,-1.6137583927775268
1.27,-3.7890328925277572,-4.1248322237515822
1.28,-3.4853408385242801,-3.5986577259609476
1.29,-3.7131098790268879,-2.4382550388691016
1.3,-4.8092483864456881,2.6614094017713796
1.3100000000000001,-2.3109067234327085,3.2604026916669682
1.3200000000000001,7.0798210089560598,-10.723154385777889
1.3300000000000001,2.9159182372677606,-10.234563780686585
1.3400000000000001,-3.8246218051062897,-0.33825503429397941
1.3500000000000001,0.90870356783852912,6.4104026985296514
1.3600000000000001,3.1413146835984662,3.7865771894576028
1.3700000000000001,3.1033531768480316,-5.8489933013333939
1.3799999999999999,1.4377920681727119,-5.9993288721307181
1.3899999999999999,1.0961385074188001,-1.2003355730848853
1.3999999999999999,-0.075923013500869274,2.5862416163727175
1.4099999999999999,-0.41757657425478101,1.0875838949868921
1.4199999999999999,-1.1364726083411369,-0.18791946349665523
1.4299999999999999,-1.5160876758454833,-0.30067114159464836
1.4399999999999999,-1.6679337028472219,1.6489932921831496
1.45,-1.3262801420933101,2.3983221528760623
1.46,-1.022588088089833,0
1.47,-0.64534561475738883,0
1.48,-0.26573054725304246,1.987248326477129
1.49,0.49112699358374812,3.3731543697649613
1.5,1.2859460411709733,3.0724832281703129
1.51,2.1566881022590678,2.3231543674774002
1.52,3.1033531768480316,1.160402687091846
1.53,3.6727757781045511,1.4610738286864944
1.54,4.2777872919396032,3.6362416186602786
1.55,4.8092483864456881,4.3104026939545292
1.5600000000000001,5.3003753800294362,3.4107382624642923
