t,a1,a2
0,-6.8923860693757888,-6.7110738401242997
0.01,-8.6338701915519778,-8.0617449840065092
0.02,-7.4594360764604062,-7.3100671300198883
0.029999999999999999,-4.8472098931961227,-4.7989932990458328
0.040000000000000001,-5.528144420532044,-5.5483221597387455
0.050000000000000003,-3.482968244352378,-3.4506711484573316
0.059999999999999998,-3.2196102912712377,-3.2627516849606764
0.070000000000000007,-2.0072146694292314,-2.5134228242677636
0.080000000000000002,-2.1210991896805353,-2.2503355753724463
0.089999999999999997,-2.6122261832642835,-1.949664433777798
0.10000000000000001,-1.5896380951744504,-1.0875838949868921
0.11,0.34165356075391173,0.29832214830094017
0.12,-0.60501151383505203,0.33590604100027122
0.13,-0.34165356075391173,-0.4134228196926415
0.14000000000000001,1.8553686424274929,1.3859060432878323
0.14999999999999999,1.022588088089833,1.6865771848824807
0.16,2.9538797440181952,1.8744966483791359
0.17000000000000001,-0.37961506750434637,1.0500000022875611
0.17999999999999999,3.482968244352378,3.1852349062683061
0.19,2.8779567305173259,3.147651013568975
0.20000000000000001,4.4296333189413417,3.7865771894576028
0.20999999999999999,4.1662753658602014,3.6362416186602786
0.22,4.6953638661943842,3.6738255113596097
0.23000000000000001,4.3940444063628092,3.4483221551636234
0.23999999999999999,4.31812139286194,4.1976510158565361
0.25,6.0596055150381289,5.2852349108434282
0.26000000000000001,9.3527662256383337,9.8211409609939437
0.27000000000000002,2.2349837099318393,3.4859060478629544
0.28000000000000003,0.90870356783852912,0.71174496799358167
0.28999999999999998,0.90870356783852912,1.6114093994838186
0.29999999999999999,5.0749789336987305,4.6486577282485086
0.31,5.3027479742013384,5.5859060524380766
0.32000000000000001,10.074034853896592,7.6483221643138677
0.33000000000000002,6.2114515420398675,6.072147664235672
0.34000000000000002,6.8164630558749195,7.046979881124571
0.34999999999999998,6.8164630558749195,6.7862416255229618
0.35999999999999999,5.4522214070311747,5.8489933013333939
0.37,5.7179519542842172,5.4731543743400835
0.38,5.1509019471995998,4.9469798765494488
0.39000000000000001,2.764072210266022,2.962080543366028
0.40000000000000002,2.6881491967651527,2.6989932944707107
0.40999999999999998,1.2123956218420062,1.4986577213858254
0.41999999999999998,0.79481904758722521,0.67416107529425062
0.42999999999999999,0.37961506750434637,-0.18791946349665523
0.44,-2.6122261832642835,-2.2127516826731153
